sale_date,domain,quantity
2023-05-21,Groceries,111
2023-05-21,Electronics,284
2023-05-21,Electronics,225
2023-05-21,Clothing,52
2023-05-21,Clothing,23
2023-05-21,Furniture,128
2023-05-21,Clothing,20
2023-05-21,Clothing,100
2023-05-21,Groceries,271
2023-05-21,Groceries,95
2023-05-21,Toys,138
2023-05-21,Furniture,234
2023-05-21,Clothing,23
2023-05-21,Groceries,185
2023-05-21,Clothing,224
2023-05-21,Groceries,49
2023-05-21,Clothing,118
2023-05-21,Electronics,64
2023-05-21,Groceries,323
2023-05-21,Toys,132
2023-05-21,Clothing,102
2023-05-21,Clothing,16
2023-05-21,Clothing,113
2023-05-21,Furniture,16
2023-05-21,Toys,93
2023-05-21,Furniture,240
2023-05-21,Groceries,324
2023-05-21,Electronics,91
2023-05-21,Electronics,24
2023-05-21,Furniture,36
2023-05-21,Clothing,54
2023-05-21,Clothing,88
2023-05-21,Toys,195
2023-05-21,Groceries,92
2023-05-21,Toys,18
2023-05-21,Electronics,274
2023-05-21,Furniture,89
2023-05-21,Clothing,54
2023-05-21,Groceries,170
2023-05-21,Electronics,122
2023-05-21,Groceries,34
2023-05-21,Toys,67
2023-05-21,Clothing,336
2023-05-21,Clothing,10
2023-05-21,Toys,298
2023-05-21,Groceries,97
2023-05-21,Furniture,95
2023-05-21,Clothing,239
2023-05-21,Electronics,198
2023-05-21,Electronics,42
2023-05-21,Groceries,122
2023-05-21,Clothing,95
2023-05-21,Electronics,242
2023-05-21,Furniture,129
2023-05-21,Electronics,22
2023-05-21,Clothing,153
2023-05-21,Groceries,62
2023-05-21,Groceries,139
2023-05-21,Groceries,202
2023-05-21,Electronics,13
2023-05-21,Electronics,27
2023-05-21,Furniture,140
2023-05-21,Toys,5
2023-05-21,Clothing,38
2023-05-21,Furniture,9
2023-05-21,Clothing,60
2023-05-21,Electronics,287
2023-05-21,Groceries,373
2023-05-21,Electronics,44
2023-05-21,Clothing,27
2023-05-21,Groceries,122
2023-05-21,Clothing,174
2023-05-21,Groceries,225
2023-05-21,Groceries,151
2023-05-21,Groceries,103
2023-05-22,Groceries,419
2023-05-22,Furniture,76
2023-05-22,Toys,8
2023-05-22,Furniture,34
2023-05-22,Electronics,285
2023-05-22,Electronics,66
2023-05-22,Clothing,140
2023-05-22,Groceries,19
2023-05-22,Groceries,165
2023-05-22,Toys,10
2023-05-22,Clothing,11
2023-05-22,Groceries,158
2023-05-22,Clothing,89
2023-05-22,Groceries,62
2023-05-22,Electronics,423
2023-05-22,Groceries,45
2023-05-22,Groceries,66
2023-05-22,Electronics,90
2023-05-22,Clothing,59
2023-05-22,Groceries,53
2023-05-22,Electronics,235
2023-05-22,Furniture,413
2023-05-22,Electronics,292
2023-05-22,Toys,69
2023-05-22,Electronics,289
2023-05-22,Toys,142
2023-05-22,Toys,344
2023-05-22,Furniture,49
2023-05-22,Toys,117
2023-05-22,Furniture,13
2023-05-22,Clothing,133
2023-05-22,Clothing,79
2023-05-22,Electronics,224
2023-05-22,Clothing,34
2023-05-22,Electronics,40
2023-05-22,Furniture,346
2023-05-22,Furniture,97
2023-05-22,Clothing,236
2023-05-22,Furniture,41
2023-05-22,Toys,166
2023-05-22,Toys,63
2023-05-22,Toys,55
2023-05-22,Furniture,256
2023-05-22,Groceries,37
2023-05-22,Toys,292
2023-05-22,Clothing,44
2023-05-22,Electronics,121
2023-05-22,Toys,209
2023-05-22,Toys,254
2023-05-22,Clothing,46
2023-05-22,Furniture,8
2023-05-22,Furniture,355
2023-05-22,Toys,92
2023-05-22,Furniture,124
2023-05-22,Electronics,227
2023-05-22,Groceries,51
2023-05-22,Clothing,194
2023-05-22,Electronics,25
2023-05-22,Clothing,58
2023-05-22,Groceries,19
2023-05-22,Electronics,24
2023-05-22,Clothing,167
2023-05-22,Toys,309
2023-05-22,Groceries,128
2023-05-22,Clothing,122
2023-05-22,Electronics,147
2023-05-22,Furniture,10
2023-05-22,Electronics,145
2023-05-22,Electronics,54
2023-05-22,Clothing,164
2023-05-22,Electronics,128
2023-05-22,Toys,137
2023-05-22,Clothing,405
2023-05-22,Furniture,101
2023-05-22,Furniture,222
2023-05-22,Groceries,107
2023-05-22,Groceries,127
2023-05-22,Toys,88
2023-05-22,Clothing,75
2023-05-22,Electronics,18
2023-05-22,Toys,267
2023-05-22,Electronics,56
2023-05-22,Clothing,319
2023-05-22,Furniture,1
2023-05-22,Clothing,13
2023-05-22,Electronics,314
2023-05-22,Groceries,145
2023-05-22,Clothing,444
2023-05-22,Furniture,131
2023-05-22,Electronics,35
2023-05-22,Furniture,68
2023-05-22,Groceries,30
2023-05-22,Furniture,79
2023-05-22,Furniture,127
2023-05-22,Furniture,98
2023-05-22,Electronics,285
2023-05-22,Furniture,323
2023-05-22,Electronics,55
2023-05-22,Groceries,2
2023-05-22,Toys,333
2023-05-23,Toys,40
2023-05-23,Clothing,292
2023-05-23,Electronics,98
2023-05-23,Clothing,44
2023-05-23,Toys,81
2023-05-23,Furniture,84
2023-05-23,Electronics,35
2023-05-23,Electronics,116
2023-05-23,Clothing,159
2023-05-23,Furniture,11
2023-05-23,Toys,134
2023-05-23,Furniture,63
2023-05-23,Furniture,231
2023-05-23,Groceries,74
2023-05-23,Furniture,152
2023-05-23,Electronics,274
2023-05-23,Toys,480
2023-05-23,Groceries,85
2023-05-23,Groceries,64
2023-05-23,Groceries,42
2023-05-23,Toys,104
2023-05-23,Furniture,15
2023-05-23,Groceries,77
2023-05-23,Toys,89
2023-05-23,Groceries,64
2023-05-23,Clothing,124
2023-05-23,Clothing,1
2023-05-23,Clothing,149
2023-05-23,Toys,89
2023-05-23,Electronics,208
2023-05-23,Electronics,18
2023-05-23,Electronics,110
2023-05-23,Furniture,172
2023-05-23,Electronics,146
2023-05-23,Electronics,323
2023-05-23,Toys,70
2023-05-23,Electronics,52
2023-05-23,Furniture,91
2023-05-23,Furniture,40
2023-05-23,Clothing,69
2023-05-23,Clothing,81
2023-05-23,Furniture,184
2023-05-23,Groceries,348
2023-05-23,Furniture,89
2023-05-23,Groceries,346
2023-05-23,Electronics,0
2023-05-23,Clothing,148
2023-05-23,Furniture,251
2023-05-23,Electronics,74
2023-05-23,Clothing,149
2023-05-23,Toys,103
2023-05-23,Groceries,65
2023-05-23,Toys,369
2023-05-23,Clothing,128
2023-05-23,Groceries,382
2023-05-23,Clothing,8
2023-05-23,Clothing,126
2023-05-23,Groceries,121
2023-05-23,Toys,93
2023-05-23,Toys,304
2023-05-23,Toys,118
2023-05-23,Groceries,4
2023-05-23,Groceries,69
2023-05-23,Toys,5
2023-05-23,Electronics,8
2023-05-23,Furniture,338
2023-05-23,Clothing,200
2023-05-23,Groceries,131
2023-05-23,Clothing,154
2023-05-23,Furniture,15
2023-05-23,Furniture,22
2023-05-23,Groceries,45
2023-05-23,Groceries,18
2023-05-23,Clothing,24
2023-05-23,Furniture,62
2023-05-23,Groceries,35
2023-05-23,Clothing,4
2023-05-23,Furniture,18
2023-05-23,Groceries,33
2023-05-23,Groceries,105
2023-05-23,Toys,43
2023-05-23,Electronics,135
2023-05-23,Furniture,224
2023-05-23,Toys,293
2023-05-23,Groceries,49
2023-05-23,Furniture,351
2023-05-23,Toys,72
2023-05-23,Toys,50
2023-05-23,Electronics,89
2023-05-23,Clothing,299
2023-05-23,Clothing,164
2023-05-23,Toys,15
2023-05-23,Toys,13
2023-05-23,Toys,54
2023-05-23,Toys,9
2023-05-23,Electronics,56
2023-05-23,Clothing,134
2023-05-23,Clothing,383
2023-05-23,Furniture,52
2023-05-23,Clothing,347
2023-05-24,Electronics,22
2023-05-24,Electronics,336
2023-05-24,Electronics,59
2023-05-24,Clothing,57
2023-05-24,Electronics,31
2023-05-24,Furniture,174
2023-05-24,Electronics,304
2023-05-24,Groceries,101
2023-05-24,Groceries,91
2023-05-24,Toys,116
2023-05-24,Electronics,274
2023-05-24,Electronics,115
2023-05-24,Groceries,8
2023-05-24,Clothing,109
2023-05-24,Clothing,96
2023-05-24,Electronics,49
2023-05-24,Clothing,222
2023-05-24,Groceries,185
2023-05-24,Clothing,36
2023-05-24,Furniture,222
2023-05-24,Electronics,71
2023-05-24,Furniture,69
2023-05-24,Toys,32
2023-05-24,Clothing,17
2023-05-24,Furniture,50
2023-05-24,Clothing,214
2023-05-24,Furniture,41
2023-05-24,Clothing,133
2023-05-24,Electronics,152
2023-05-24,Groceries,124
2023-05-24,Clothing,86
2023-05-24,Clothing,159
2023-05-24,Groceries,164
2023-05-24,Groceries,422
2023-05-24,Toys,111
2023-05-24,Clothing,130
2023-05-24,Toys,370
2023-05-24,Clothing,80
2023-05-24,Clothing,321
2023-05-24,Clothing,128
2023-05-24,Furniture,303
2023-05-24,Furniture,162
2023-05-24,Electronics,449
2023-05-24,Electronics,281
2023-05-24,Toys,160
2023-05-24,Clothing,42
2023-05-24,Furniture,11
2023-05-24,Groceries,116
2023-05-24,Clothing,238
2023-05-24,Toys,257
2023-05-24,Toys,5
2023-05-24,Electronics,40
2023-05-24,Electronics,26
2023-05-24,Furniture,73
2023-05-24,Electronics,31
2023-05-24,Clothing,5
2023-05-24,Groceries,215
2023-05-24,Toys,188
2023-05-24,Groceries,142
2023-05-24,Electronics,47
2023-05-24,Clothing,45
2023-05-24,Clothing,62
2023-05-24,Furniture,128
2023-05-24,Groceries,88
2023-05-24,Electronics,47
2023-05-24,Furniture,108
2023-05-24,Electronics,459
2023-05-24,Clothing,164
2023-05-24,Clothing,135
2023-05-24,Groceries,211
2023-05-24,Groceries,117
2023-05-24,Furniture,77
2023-05-24,Electronics,311
2023-05-24,Furniture,2
2023-05-24,Furniture,16
2023-05-24,Electronics,299
2023-05-24,Clothing,241
2023-05-24,Electronics,48
2023-05-24,Furniture,3
2023-05-24,Toys,127
2023-05-24,Electronics,67
2023-05-24,Toys,71
2023-05-24,Toys,40
2023-05-24,Electronics,162
2023-05-24,Clothing,199
2023-05-24,Furniture,411
2023-05-24,Toys,65
2023-05-24,Groceries,266
2023-05-24,Clothing,35
2023-05-24,Toys,3
2023-05-24,Furniture,151
2023-05-24,Groceries,274
2023-05-24,Toys,299
2023-05-24,Toys,29
2023-05-24,Groceries,55
2023-05-24,Groceries,50
2023-05-24,Groceries,240
2023-05-24,Electronics,248
2023-05-24,Groceries,169
2023-05-24,Toys,378
2023-05-25,Clothing,222
2023-05-25,Electronics,66
2023-05-25,Furniture,74
2023-05-25,Groceries,180
2023-05-25,Groceries,94
2023-05-25,Furniture,113
2023-05-25,Groceries,217
2023-05-25,Electronics,59
2023-05-25,Clothing,227
2023-05-25,Groceries,116
2023-05-25,Toys,78
2023-05-25,Electronics,60
2023-05-25,Clothing,56
2023-05-25,Toys,64
2023-05-25,Groceries,216
2023-05-25,Furniture,103
2023-05-25,Electronics,218
2023-05-25,Toys,40
2023-05-25,Groceries,23
2023-05-25,Clothing,231
2023-05-25,Furniture,88
2023-05-25,Toys,70
2023-05-25,Electronics,75
2023-05-25,Electronics,198
2023-05-25,Electronics,297
2023-05-25,Furniture,55
2023-05-25,Furniture,338
2023-05-25,Groceries,182
2023-05-25,Toys,137
2023-05-25,Toys,155
2023-05-25,Electronics,45
2023-05-25,Furniture,72
2023-05-25,Groceries,233
2023-05-25,Toys,223
2023-05-25,Furniture,105
2023-05-25,Toys,69
2023-05-25,Groceries,41
2023-05-25,Furniture,223
2023-05-25,Furniture,94
2023-05-25,Groceries,67
2023-05-25,Clothing,65
2023-05-25,Groceries,124
2023-05-25,Toys,58
2023-05-25,Clothing,120
2023-05-25,Electronics,51
2023-05-25,Furniture,244
2023-05-25,Clothing,73
2023-05-25,Groceries,277
2023-05-25,Clothing,3
2023-05-25,Electronics,102
2023-05-25,Groceries,223
2023-05-25,Electronics,138
2023-05-25,Toys,48
2023-05-25,Groceries,9
2023-05-25,Furniture,101
2023-05-25,Toys,286
2023-05-25,Toys,24
2023-05-25,Clothing,126
2023-05-25,Groceries,361
2023-05-25,Clothing,23
2023-05-25,Toys,30
2023-05-25,Electronics,90
2023-05-25,Groceries,70
2023-05-25,Clothing,183
2023-05-25,Furniture,92
2023-05-25,Clothing,138
2023-05-25,Groceries,238
2023-05-25,Toys,87
2023-05-25,Groceries,123
2023-05-25,Furniture,26
2023-05-25,Groceries,127
2023-05-25,Furniture,273
2023-05-25,Toys,62
2023-05-25,Electronics,364
2023-05-25,Furniture,7
2023-05-25,Toys,110
2023-05-25,Toys,154
2023-05-25,Clothing,119
2023-05-25,Toys,207
2023-05-25,Clothing,12
2023-05-25,Electronics,227
2023-05-25,Toys,61
2023-05-25,Furniture,84
2023-05-25,Electronics,305
2023-05-25,Groceries,208
2023-05-25,Furniture,50
2023-05-25,Groceries,62
2023-05-25,Toys,175
2023-05-25,Groceries,108
2023-05-25,Toys,81
2023-05-25,Toys,67
2023-05-25,Electronics,33
2023-05-25,Electronics,41
2023-05-25,Electronics,223
2023-05-25,Groceries,229
2023-05-25,Toys,44
2023-05-25,Clothing,54
2023-05-25,Toys,42
2023-05-25,Electronics,129
2023-05-25,Clothing,446
2023-05-26,Clothing,90
2023-05-26,Clothing,74
2023-05-26,Clothing,5
2023-05-26,Furniture,69
2023-05-26,Groceries,113
2023-05-26,Clothing,12
2023-05-26,Electronics,159
2023-05-26,Groceries,30
2023-05-26,Electronics,164
2023-05-26,Groceries,87
2023-05-26,Electronics,77
2023-05-26,Electronics,2
2023-05-26,Toys,22
2023-05-26,Electronics,341
2023-05-26,Furniture,28
2023-05-26,Toys,328
2023-05-26,Clothing,1
2023-05-26,Clothing,192
2023-05-26,Electronics,81
2023-05-26,Toys,67
2023-05-26,Toys,100
2023-05-26,Toys,102
2023-05-26,Electronics,172
2023-05-26,Electronics,423
2023-05-26,Electronics,4
2023-05-26,Electronics,274
2023-05-26,Clothing,56
2023-05-26,Groceries,14
2023-05-26,Clothing,11
2023-05-26,Electronics,12
2023-05-26,Electronics,268
2023-05-26,Groceries,122
2023-05-26,Clothing,77
2023-05-26,Toys,106
2023-05-26,Furniture,356
2023-05-26,Toys,34
2023-05-26,Furniture,225
2023-05-26,Toys,40
2023-05-26,Electronics,84
2023-05-26,Furniture,173
2023-05-26,Toys,175
2023-05-26,Clothing,262
2023-05-26,Furniture,309
2023-05-26,Electronics,164
2023-05-26,Clothing,216
2023-05-26,Groceries,138
2023-05-26,Electronics,38
2023-05-26,Electronics,23
2023-05-26,Toys,154
2023-05-26,Furniture,68
2023-05-26,Electronics,15
2023-05-26,Furniture,43
2023-05-26,Clothing,188
2023-05-26,Electronics,211
2023-05-26,Groceries,143
2023-05-26,Toys,127
2023-05-26,Groceries,264
2023-05-26,Furniture,86
2023-05-26,Toys,294
2023-05-26,Electronics,130
2023-05-26,Toys,33
2023-05-26,Groceries,82
2023-05-26,Toys,156
2023-05-26,Electronics,87
2023-05-26,Toys,35
2023-05-26,Clothing,137
2023-05-26,Groceries,462
2023-05-26,Groceries,70
2023-05-26,Furniture,120
2023-05-26,Furniture,63
2023-05-26,Groceries,111
2023-05-26,Clothing,220
2023-05-26,Furniture,312
2023-05-26,Groceries,5
2023-05-26,Furniture,409
2023-05-26,Groceries,117
2023-05-26,Toys,57
2023-05-26,Groceries,111
2023-05-26,Groceries,209
2023-05-26,Toys,28
2023-05-26,Electronics,249
2023-05-26,Toys,171
2023-05-26,Toys,187
2023-05-26,Electronics,201
2023-05-26,Groceries,3
2023-05-26,Electronics,211
2023-05-26,Groceries,320
2023-05-26,Electronics,20
2023-05-26,Groceries,6
2023-05-26,Toys,144
2023-05-26,Furniture,321
2023-05-26,Groceries,176
2023-05-26,Toys,152
2023-05-26,Furniture,416
2023-05-26,Groceries,110
2023-05-26,Clothing,61
2023-05-26,Clothing,170
2023-05-26,Electronics,311
2023-05-26,Clothing,402
2023-05-26,Groceries,17
2023-05-27,Toys,326
2023-05-27,Electronics,78
2023-05-27,Clothing,136
2023-05-27,Clothing,49
2023-05-27,Groceries,63
2023-05-27,Groceries,148
2023-05-27,Toys,36
2023-05-27,Toys,50
2023-05-27,Clothing,104
2023-05-27,Furniture,43
2023-05-27,Furniture,41
2023-05-27,Toys,202
2023-05-27,Furniture,15
2023-05-27,Toys,31
2023-05-27,Electronics,12
2023-05-27,Groceries,59
2023-05-27,Furniture,17
2023-05-27,Clothing,67
2023-05-27,Clothing,33
2023-05-27,Electronics,132
2023-05-27,Groceries,374
2023-05-27,Electronics,350
2023-05-27,Toys,151
2023-05-27,Clothing,157
2023-05-27,Furniture,165
2023-05-27,Groceries,374
2023-05-27,Furniture,115
2023-05-27,Clothing,69
2023-05-27,Toys,176
2023-05-27,Furniture,90
2023-05-27,Electronics,39
2023-05-27,Clothing,33
2023-05-27,Electronics,43
2023-05-27,Toys,102
2023-05-27,Electronics,60
2023-05-27,Clothing,185
2023-05-27,Toys,92
2023-05-27,Toys,186
2023-05-27,Groceries,49
2023-05-27,Clothing,299
2023-05-27,Toys,369
2023-05-27,Groceries,96
2023-05-27,Clothing,9
2023-05-27,Clothing,275
2023-05-27,Electronics,142
2023-05-27,Electronics,49
2023-05-27,Toys,102
2023-05-27,Electronics,12
2023-05-27,Toys,124
2023-05-27,Electronics,17
2023-05-27,Furniture,64
2023-05-27,Groceries,76
2023-05-27,Toys,211
2023-05-27,Furniture,212
2023-05-27,Toys,260
2023-05-27,Toys,369
2023-05-27,Clothing,90
2023-05-27,Furniture,52
2023-05-27,Toys,270
2023-05-27,Clothing,102
2023-05-27,Clothing,78
2023-05-27,Clothing,31
2023-05-27,Clothing,142
2023-05-27,Clothing,50
2023-05-27,Toys,333
2023-05-27,Electronics,79
2023-05-27,Toys,116
2023-05-27,Toys,61
2023-05-27,Electronics,192
2023-05-27,Furniture,217
2023-05-27,Clothing,133
2023-05-27,Furniture,46
2023-05-27,Groceries,40
2023-05-27,Electronics,0
2023-05-27,Groceries,33
2023-05-27,Furniture,77
2023-05-27,Furniture,66
2023-05-27,Toys,35
2023-05-27,Groceries,287
2023-05-27,Electronics,108
2023-05-27,Furniture,20
2023-05-27,Groceries,102
2023-05-27,Clothing,135
2023-05-27,Groceries,314
2023-05-27,Clothing,139
2023-05-27,Clothing,229
2023-05-27,Electronics,3
2023-05-27,Furniture,95
2023-05-27,Toys,363
2023-05-27,Groceries,132
2023-05-27,Furniture,95
2023-05-27,Groceries,143
2023-05-27,Groceries,183
2023-05-27,Electronics,353
2023-05-27,Clothing,124
2023-05-27,Groceries,122
2023-05-27,Clothing,47
2023-05-27,Groceries,130
2023-05-27,Toys,64
2023-05-27,Furniture,58
2023-05-28,Groceries,72
2023-05-28,Electronics,147
2023-05-28,Clothing,71
2023-05-28,Toys,22
2023-05-28,Groceries,38
2023-05-28,Groceries,64
2023-05-28,Groceries,51
2023-05-28,Electronics,44
2023-05-28,Toys,336
2023-05-28,Electronics,28
2023-05-28,Furniture,140
2023-05-28,Groceries,259
2023-05-28,Electronics,332
2023-05-28,Clothing,88
2023-05-28,Furniture,99
2023-05-28,Clothing,34
2023-05-28,Groceries,105
2023-05-28,Electronics,104
2023-05-28,Toys,54
2023-05-28,Electronics,37
2023-05-28,Electronics,75
2023-05-28,Toys,14
2023-05-28,Electronics,103
2023-05-28,Groceries,60
2023-05-28,Groceries,92
2023-05-28,Toys,219
2023-05-28,Electronics,248
2023-05-28,Groceries,51
2023-05-28,Toys,21
2023-05-28,Clothing,199
2023-05-28,Electronics,66
2023-05-28,Toys,207
2023-05-28,Clothing,32
2023-05-28,Groceries,58
2023-05-28,Clothing,2
2023-05-28,Electronics,18
2023-05-28,Electronics,113
2023-05-28,Groceries,177
2023-05-28,Groceries,15
2023-05-28,Groceries,167
2023-05-28,Furniture,133
2023-05-28,Electronics,123
2023-05-28,Electronics,163
2023-05-28,Toys,10
2023-05-28,Furniture,28
2023-05-28,Furniture,143
2023-05-28,Electronics,33
2023-05-28,Clothing,132
2023-05-28,Clothing,97
2023-05-28,Electronics,152
2023-05-28,Electronics,35
2023-05-28,Toys,100
2023-05-28,Toys,182
2023-05-28,Clothing,68
2023-05-28,Toys,33
2023-05-28,Toys,427
2023-05-28,Groceries,40
2023-05-28,Electronics,35
2023-05-28,Toys,375
2023-05-28,Electronics,332
2023-05-28,Clothing,317
2023-05-28,Toys,5
2023-05-28,Furniture,91
2023-05-28,Groceries,139
2023-05-28,Groceries,104
2023-05-28,Groceries,68
2023-05-28,Clothing,5
2023-05-28,Furniture,99
2023-05-28,Clothing,3
2023-05-28,Toys,23
2023-05-28,Clothing,450
2023-05-28,Furniture,248
2023-05-28,Electronics,37
2023-05-28,Groceries,64
2023-05-28,Clothing,348
2023-05-28,Furniture,33
2023-05-28,Electronics,350
2023-05-28,Clothing,256
2023-05-28,Toys,254
2023-05-28,Clothing,207
2023-05-28,Groceries,132
2023-05-28,Furniture,72
2023-05-28,Groceries,61
2023-05-28,Toys,341
2023-05-28,Groceries,332
2023-05-28,Furniture,134
2023-05-28,Clothing,173
2023-05-28,Toys,19
2023-05-28,Toys,49
2023-05-28,Electronics,39
2023-05-28,Electronics,93
2023-05-28,Electronics,245
2023-05-28,Furniture,181
2023-05-28,Electronics,50
2023-05-28,Electronics,150
2023-05-28,Electronics,69
2023-05-28,Groceries,5
2023-05-28,Toys,223
2023-05-28,Clothing,103
2023-05-28,Electronics,242
2023-05-29,Furniture,22
2023-05-29,Groceries,34
2023-05-29,Electronics,100
2023-05-29,Furniture,170
2023-05-29,Clothing,69
2023-05-29,Furniture,416
2023-05-29,Furniture,203
2023-05-29,Electronics,325
2023-05-29,Toys,124
2023-05-29,Electronics,2
2023-05-29,Clothing,64
2023-05-29,Clothing,122
2023-05-29,Clothing,159
2023-05-29,Clothing,465
2023-05-29,Clothing,124
2023-05-29,Toys,47
2023-05-29,Groceries,132
2023-05-29,Groceries,37
2023-05-29,Furniture,31
2023-05-29,Furniture,21
2023-05-29,Toys,158
2023-05-29,Clothing,303
2023-05-29,Furniture,264
2023-05-29,Furniture,18
2023-05-29,Electronics,52
2023-05-29,Groceries,137
2023-05-29,Clothing,27
2023-05-29,Furniture,196
2023-05-29,Clothing,197
2023-05-29,Groceries,398
2023-05-29,Toys,465
2023-05-29,Electronics,195
2023-05-29,Electronics,1
2023-05-29,Clothing,334
2023-05-29,Groceries,159
2023-05-29,Toys,237
2023-05-29,Toys,93
2023-05-29,Groceries,206
2023-05-29,Groceries,263
2023-05-29,Clothing,131
2023-05-29,Toys,3
2023-05-29,Toys,230
2023-05-29,Electronics,13
2023-05-29,Toys,274
2023-05-29,Toys,94
2023-05-29,Furniture,80
2023-05-29,Toys,76
2023-05-29,Toys,136
2023-05-29,Furniture,101
2023-05-29,Groceries,384
2023-05-29,Groceries,246
2023-05-29,Clothing,380
2023-05-29,Clothing,131
2023-05-29,Groceries,149
2023-05-29,Groceries,244
2023-05-29,Toys,72
2023-05-29,Clothing,218
2023-05-29,Groceries,382
2023-05-29,Furniture,120
2023-05-29,Electronics,152
2023-05-29,Clothing,182
2023-05-29,Electronics,127
2023-05-29,Furniture,470
2023-05-29,Clothing,210
2023-05-29,Toys,240
2023-05-29,Furniture,109
2023-05-29,Furniture,54
2023-05-29,Clothing,49
2023-05-29,Groceries,30
2023-05-29,Furniture,20
2023-05-29,Electronics,51
2023-05-29,Groceries,94
2023-05-29,Electronics,291
2023-05-29,Furniture,68
2023-05-29,Toys,267
2023-05-29,Electronics,306
2023-05-29,Toys,100
2023-05-29,Clothing,107
2023-05-29,Furniture,71
2023-05-29,Furniture,81
2023-05-29,Electronics,18
2023-05-29,Electronics,115
2023-05-29,Clothing,108
2023-05-29,Electronics,221
2023-05-29,Groceries,73
2023-05-29,Furniture,127
2023-05-29,Furniture,255
2023-05-29,Toys,88
2023-05-29,Clothing,16
2023-05-29,Groceries,22
2023-05-29,Electronics,210
2023-05-29,Furniture,41
2023-05-29,Electronics,173
2023-05-29,Toys,47
2023-05-29,Groceries,75
2023-05-29,Groceries,159
2023-05-29,Toys,38
2023-05-29,Clothing,69
2023-05-29,Electronics,19
2023-05-29,Electronics,235
2023-05-30,Groceries,78
2023-05-30,Toys,169
2023-05-30,Toys,281
2023-05-30,Groceries,9
2023-05-30,Toys,246
2023-05-30,Electronics,95
2023-05-30,Toys,8
2023-05-30,Clothing,81
2023-05-30,Toys,359
2023-05-30,Electronics,1
2023-05-30,Furniture,48
2023-05-30,Clothing,240
2023-05-30,Groceries,181
2023-05-30,Groceries,15
2023-05-30,Clothing,0
2023-05-30,Furniture,1
2023-05-30,Clothing,329
2023-05-30,Toys,346
2023-05-30,Electronics,45
2023-05-30,Furniture,33
2023-05-30,Clothing,116
2023-05-30,Electronics,321
2023-05-30,Furniture,213
2023-05-30,Toys,19
2023-05-30,Electronics,16
2023-05-30,Electronics,345
2023-05-30,Groceries,112
2023-05-30,Toys,77
2023-05-30,Groceries,388
2023-05-30,Clothing,343
2023-05-30,Groceries,196
2023-05-30,Toys,231
2023-05-30,Furniture,41
2023-05-30,Furniture,17
2023-05-30,Furniture,100
2023-05-30,Electronics,213
2023-05-30,Toys,54
2023-05-30,Clothing,77
2023-05-30,Groceries,170
2023-05-30,Groceries,373
2023-05-30,Groceries,93
2023-05-30,Furniture,80
2023-05-30,Electronics,171
2023-05-30,Clothing,27
2023-05-30,Electronics,45
2023-05-30,Groceries,23
2023-05-30,Toys,33
2023-05-30,Groceries,317
2023-05-30,Groceries,38
2023-05-30,Toys,39
2023-05-30,Toys,84
2023-05-30,Groceries,11
2023-05-30,Electronics,171
2023-05-30,Toys,3
2023-05-30,Groceries,39
2023-05-30,Electronics,109
2023-05-30,Toys,243
2023-05-30,Clothing,77
2023-05-30,Groceries,38
2023-05-30,Furniture,11
2023-05-30,Groceries,64
2023-05-30,Clothing,27
2023-05-30,Electronics,280
2023-05-30,Groceries,396
2023-05-30,Groceries,107
2023-05-30,Groceries,231
2023-05-30,Groceries,73
2023-05-30,Clothing,53
2023-05-30,Furniture,82
2023-05-30,Toys,34
2023-05-30,Clothing,144
2023-05-30,Toys,133
2023-05-30,Clothing,412
2023-05-30,Clothing,457
2023-05-30,Clothing,2
2023-05-30,Electronics,160
2023-05-30,Furniture,438
2023-05-30,Clothing,61
2023-05-30,Clothing,88
2023-05-30,Clothing,246
2023-05-30,Clothing,187
2023-05-30,Furniture,58
2023-05-30,Groceries,61
2023-05-30,Groceries,93
2023-05-30,Furniture,353
2023-05-30,Clothing,5
2023-05-30,Electronics,123
2023-05-30,Clothing,40
2023-05-30,Clothing,7
2023-05-30,Furniture,5
2023-05-30,Toys,0
2023-05-30,Clothing,8
2023-05-30,Furniture,166
2023-05-30,Groceries,140
2023-05-30,Furniture,82
2023-05-30,Furniture,241
2023-05-30,Furniture,232
2023-05-30,Furniture,98
2023-05-30,Groceries,174
2023-05-30,Toys,44
2023-05-31,Groceries,92
2023-05-31,Furniture,461
2023-05-31,Furniture,215
2023-05-31,Furniture,23
2023-05-31,Toys,40
2023-05-31,Clothing,106
2023-05-31,Furniture,73
2023-05-31,Clothing,31
2023-05-31,Groceries,59
2023-05-31,Groceries,66
2023-05-31,Clothing,26
2023-05-31,Toys,73
2023-05-31,Furniture,128
2023-05-31,Groceries,158
2023-05-31,Toys,14
2023-05-31,Furniture,89
2023-05-31,Furniture,26
2023-05-31,Furniture,55
2023-05-31,Furniture,121
2023-05-31,Clothing,219
2023-05-31,Toys,325
2023-05-31,Clothing,236
2023-05-31,Toys,31
2023-05-31,Groceries,0
2023-05-31,Toys,98
2023-05-31,Toys,201
2023-05-31,Clothing,191
2023-05-31,Toys,195
2023-05-31,Groceries,8
2023-05-31,Toys,144
2023-05-31,Clothing,287
2023-05-31,Clothing,289
2023-05-31,Toys,34
2023-05-31,Clothing,351
2023-05-31,Clothing,10
2023-05-31,Groceries,143
2023-05-31,Electronics,181
2023-05-31,Furniture,4
